2026-03-26 17:41:16 | INFO     | utils.database:_init_database:149 | Database tables initialized
2026-03-31 21:25:12 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:25:12 | INFO     | trading.portfolio:buy:148 | Bought 0.1 BTCUSDT at 50000.0
2026-03-31 21:25:12 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:25:12 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:25:12 | INFO     | trading.engine:_update_positions:378 | Stop loss triggered for BTCUSDT
2026-03-31 21:25:12 | INFO     | trading.portfolio:sell:182 | Sold 0.1 BTCUSDT at 48500.0
2026-03-31 21:25:12 | INFO     | trading.engine:_close_position:359 | Closed position: 0.1 BTCUSDT at 48500.0, P&L: -150.00
2026-03-31 21:25:12 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:25:12 | INFO     | trading.portfolio:buy:148 | Bought 0.1 BTCUSDT at 50000.0
2026-03-31 21:25:12 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:25:12 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:25:12 | INFO     | trading.engine:_update_positions:386 | Take profit triggered for BTCUSDT
2026-03-31 21:25:12 | INFO     | trading.portfolio:sell:182 | Sold 0.1 BTCUSDT at 52000.0
2026-03-31 21:25:12 | INFO     | trading.engine:_close_position:359 | Closed position: 0.1 BTCUSDT at 52000.0, P&L: 200.00
2026-03-31 21:25:12 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:25:12 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:25:12 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:25:12 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:25:12 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:25:12 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:25:12 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:25:12 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:25:12 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:25:12 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:25:12 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:25:12 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:26:11 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-31 21:26:11 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperEnsembleAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperTransformerAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.super_transformer_agent:__init__:157 | SuperTransformerAgent initialized with d_model=128, nhead=8
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized LSTMAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.lstm_agent:__init__:150 | LSTMAgent initialized with hidden_size=128, num_layers=3
2026-03-31 21:26:11 | INFO     | agents.super_ensemble_agent:__init__:123 | SuperEnsembleAgent initialized with 3 agents
2026-03-31 21:26:11 | INFO     | main:create_agent:108 | Created ensemble agent
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-31 21:26:11 | INFO     | main:create_agent:108 | Created dqn agent
2026-03-31 21:26:11 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-31 21:26:11 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-31 21:26:11 | INFO     | exchanges.base_exchange:__init__:106 | Initialized Binance exchange (testnet=True)
2026-03-31 21:26:11 | INFO     | main:create_exchange:141 | Created binance exchange connection
2026-03-31 21:26:11 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-31 21:26:11 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperEnsembleAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperTransformerAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.super_transformer_agent:__init__:157 | SuperTransformerAgent initialized with d_model=128, nhead=8
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized LSTMAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.lstm_agent:__init__:150 | LSTMAgent initialized with hidden_size=128, num_layers=3
2026-03-31 21:26:11 | INFO     | agents.super_ensemble_agent:__init__:123 | SuperEnsembleAgent initialized with 3 agents
2026-03-31 21:26:11 | INFO     | main:create_agent:108 | Created ensemble agent
2026-03-31 21:26:11 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:26:11 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:26:11 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-31 21:26:11 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperEnsembleAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized SuperTransformerAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.super_transformer_agent:__init__:157 | SuperTransformerAgent initialized with d_model=128, nhead=8
2026-03-31 21:26:11 | INFO     | agents.base_agent:__init__:88 | Initialized LSTMAgent on cpu
2026-03-31 21:26:11 | INFO     | agents.lstm_agent:__init__:150 | LSTMAgent initialized with hidden_size=128, num_layers=3
2026-03-31 21:26:11 | INFO     | agents.super_ensemble_agent:__init__:123 | SuperEnsembleAgent initialized with 3 agents
2026-03-31 21:26:11 | INFO     | main:create_agent:108 | Created ensemble agent
2026-03-31 21:26:11 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-31 21:26:11 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-31 21:26:11 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-31 21:26:11 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
